n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
2000,64,0.0,0.003,0,5177,1.791e-05,1.857e-05,1.926e-05
2000,64,0.0,0.003,0,6000,6.15e-06,6.81e-06,7.37e-06
5000,64,0.0,0.001,0,0,0.07105554,0.07017159,0.07275613
5000,64,0.0,0.001,0,1,0.05808907,0.05723418,0.05957475
5000,64,0.0,0.001,0,2,0.04828498,0.04747376,0.04954593
5000,64,0.0,0.001,0,3,0.04156876,0.04081275,0.04259832
5000,64,0.0,0.001,0,4,0.03810062,0.03740698,0.03890871
5000,64,0.0,0.001,0,5,0.0366567,0.03602207,0.03729174
5000,64,0.0,0.001,0,6,0.03529131,0.03470391,0.03581192
5000,64,0.0,0.001,0,7,0.03283174,0.03228061,0.03330084
5000,64,0.0,0.001,0,8,0.02975128,0.02923137,0.03021543
5000,64,0.0,0.001,0,9,0.02696058,0.02646494,0.027443
5000,64,0.0,0.001,0,11,0.02346233,0.02300069,0.02399564
5000,64,0.0,0.001,0,12,0.02221261,0.02176442,0.02275744
5000,64,0.0,0.001,0,14,0.01930425,0.01887712,0.01982888
5000,64,0.0,0.001,0,16,0.01656342,0.01616193,0.01704853
5000,64,0.0,0.001,0,19,0.01504032,0.01470833,0.01551122
5000,64,0.0,0.001,0,22,0.01404844,0.01372628,0.01454535
5000,64,0.0,0.001,0,26,0.01193837,0.01161881,0.01236214
5000,64,0.0,0.001,0,30,0.01009152,0.00985719,0.01037468
5000,64,0.0,0.001,0,34,0.00899895,0.00881553,0.00922317
5000,64,0.0,0.001,0,40,0.00727295,0.00712188,0.00743403
5000,64,0.0,0.001,0,46,0.0058758,0.00578507,0.00601025
5000,64,0.0,0.001,0,54,0.0039029,0.00385531,0.00399076
5000,64,0.0,0.001,0,62,0.00257903,0.00254008,0.00265909
5000,64,0.0,0.001,0,72,0.0018618,0.00183899,0.00192085
5000,64,0.0,0.001,0,83,0.00147082,0.00145561,0.00151338
5000,64,0.0,0.001,0,97,0.00111426,0.00110163,0.00114351
5000,64,0.0,0.001,0,112,0.00083231,0.00081973,0.00085833
5000,64,0.0,0.001,0,130,0.00063448,0.00062537,0.00065589
5000,64,0.0,0.001,0,150,0.00045689,0.00045095,0.00047567
5000,64,0.0,0.001,0,174,0.00032306,0.0003189,0.00033748
5000,64,0.0,0.001,0,202,0.00024357,0.00024253,0.00025668
5000,64,0.0,0.001,0,234,0.00017953,0.0001782,0.00018894
5000,64,0.0,0.001,0,271,0.00017941,0.00017763,0.0001872
5000,64,0.0,0.001,0,314,0.00012991,0.000129,0.00013559
5000,64,0.0,0.001,0,364,0.00011241,0.00011203,0.00011697
5000,64,0.0,0.001,0,422,7.576e-05,7.614e-05,8.021e-05
5000,64,0.0,0.001,0,489,6.313e-05,6.325e-05,6.682e-05
5000,64,0.0,0.001,0,567,5.478e-05,5.49e-05,5.807e-05
5000,64,0.0,0.001,0,657,0.00013535,0.00013473,0.00013739
5000,64,0.0,0.001,0,761,3.413e-05,3.442e-05,3.668e-05
5000,64,0.0,0.001,0,882,2.772e-05,2.805e-05,3e-05
5000,64,0.0,0.001,0,1023,2.291e-05,2.326e-05,2.508e-05
5000,64,0.0,0.001,0,1185,2.141e-05,2.18e-05,2.342e-05
5000,64,0.0,0.001,0,1373,3.181e-05,3.179e-05,3.323e-05
5000,64,0.0,0.001,0,1592,1.518e-05,1.539e-05,1.658e-05
5000,64,0.0,0.001,0,1844,1.1e-05,1.122e-05,1.221e-05
5000,64,0.0,0.001,0,2137,1.125e-05,1.142e-05,1.231e-05
5000,64,0.0,0.001,0,2477,2.525e-05,2.541e-05,2.649e-05
5000,64,0.0,0.001,0,2871,1.198e-05,1.208e-05,1.277e-05
5000,64,0.0,0.001,0,3327,1.366e-05,1.374e-05,1.433e-05
5000,64,0.0,0.001,0,3855,8.84e-06,8.97e-06,9.49e-06
5000,64,0.0,0.001,0,4468,1.038e-05,1.04e-05,1.102e-05
5000,64,0.0,0.001,0,5177,6.26e-06,6.37e-06,6.73e-06
5000,64,0.0,0.001,0,6000,1.079e-05,1.09e-05,1.134e-05
5000,64,0.0,0.003,0,0,0.07105554,0.07017159,0.07275613
5000,64,0.0,0.003,0,1,0.04304056,0.0422725,0.04408548
5000,64,0.0,0.003,0,2,0.04021566,0.03961037,0.04068015
5000,64,0.0,0.003,0,3,0.03125884,0.03070817,0.031754
5000,64,0.0,0.003,0,4,0.02682457,0.02633775,0.0274375
