n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
1000,128,0.0,0.003,1,1,0.05922598,0.06031514,0.05996256
1000,128,0.0,0.003,1,2,0.07544842,0.07630482,0.07678624
1000,128,0.0,0.003,1,3,0.03469277,0.03532895,0.03566775
1000,128,0.0,0.003,1,4,0.02581575,0.02637817,0.02673594
1000,128,0.0,0.003,1,5,0.02843501,0.02901758,0.02934993
1000,128,0.0,0.003,1,6,0.02072797,0.02124853,0.02150138
1000,128,0.0,0.003,1,7,0.01916124,0.01959047,0.01996056
1000,128,0.0,0.003,1,8,0.02311131,0.02349326,0.02397695
1000,128,0.0,0.003,1,9,0.02082604,0.02118712,0.02162243
1000,128,0.0,0.003,1,11,0.01512125,0.01557687,0.01581478
1000,128,0.0,0.003,1,12,0.01597685,0.01651241,0.01676852
1000,128,0.0,0.003,1,14,0.01153335,0.01187801,0.01204581
1000,128,0.0,0.003,1,16,0.01124762,0.01155133,0.01166096
1000,128,0.0,0.003,1,19,0.00938615,0.00992085,0.00997908
1000,128,0.0,0.003,1,22,0.00780546,0.00804438,0.00806482
1000,128,0.0,0.003,1,26,0.00581243,0.00626031,0.00624601
1000,128,0.0,0.003,1,30,0.00428272,0.00460133,0.0045657
1000,128,0.0,0.003,1,34,0.00347365,0.00375292,0.0037067
1000,128,0.0,0.003,1,40,0.00244638,0.00269515,0.0026655
1000,128,0.0,0.003,1,46,0.00178198,0.00197573,0.00195896
1000,128,0.0,0.003,1,54,0.00125779,0.00138096,0.0013754
1000,128,0.0,0.003,1,62,0.0009134,0.00101832,0.00100503
1000,128,0.0,0.003,1,72,0.00061471,0.00068115,0.00067576
1000,128,0.0,0.003,1,83,0.00041419,0.00045994,0.00046071
1000,128,0.0,0.003,1,97,0.00028562,0.00031997,0.00032073
1000,128,0.0,0.003,1,112,0.00021483,0.00024118,0.00024179
1000,128,0.0,0.003,1,130,0.00015345,0.00017367,0.00017377
1000,128,0.0,0.003,1,150,0.00011784,0.00013468,0.0001337
1000,128,0.0,0.003,1,174,9.357e-05,0.00010858,0.00010792
1000,128,0.0,0.003,1,202,6.751e-05,8.092e-05,7.92e-05
1000,128,0.0,0.003,1,234,4.807e-05,5.981e-05,5.803e-05
1000,128,0.0,0.003,1,271,6.978e-05,7.873e-05,7.801e-05
1000,128,0.0,0.003,1,314,8.312e-05,9.397e-05,9.165e-05
1000,128,0.0,0.003,1,364,6.98e-05,7.794e-05,7.638e-05
1000,128,0.0,0.003,1,422,0.00011013,0.00011819,0.00011883
1000,128,0.0,0.003,1,489,1.605e-05,2.195e-05,2.127e-05
1000,128,0.0,0.003,1,567,1.699e-05,2.242e-05,2.177e-05
1000,128,0.0,0.003,1,657,1.544e-05,2.053e-05,1.971e-05
1000,128,0.0,0.003,1,761,1.372e-05,1.792e-05,1.745e-05
